score,text
15,"2024/25 FY AND THE MEDIUM-TERM BUDGET PREPARATION PROCESS LAUNCHED

The National Treasury and Economic Planning CS Prof. Njuguna Ndung’u has said 2024/25 Financial Year and the Medium-Term Budget will focus on the implementation of the Bottom-up Economic Transformation Agenda (BETA), geared towards economic turnaround inclusive growth and increased investments."
15,"PS Kiptoo hosts Mr. Hassan Zaman, World Bank East Africa Regional Practice Director"
15,"PS Dr. Chris Kiptoo hosted Mr. Hassan Zaman, World Bank East Africa Regional Practice Director, for discussions on Kenya’s reform agenda, including revenue and expenditure measures, e-GP, and the Treasury Single Account.

Dr. Kiptoo was joined by the Solicitor General Hon. Shadrack Mose. The PS reaffirmed the Government’s full commitment to these reforms, noting that regular coordination meetings with key stakeholders have been ongoing since August 2024."
15,Engaging Parliament on the 2025/26 Budget Estimates.
15,"Engaging Parliament on the 2025/26 Budget Estimates.

Today the PS of the National Treasury Dr. Chris Kiptoo CBS , appeared before the Departmental Committee on Finance and National Planning, accompanied by his colleague, PS Public Investment & Asset Management- Mr. Cyrell Wagunda Odede."
15,52
15,"Kenya Revenue Authority (KRA) reminds all Transporters conveying Transit Goods and other goods under Customs control that their licenses will expire on 31st December, 2021.

Provisions relating to the licensing of vehicles conveying Transit Goods and other goods under Customs control are contained in Regulations 104 & 210 of the East African Community Customs Management Regulation, 2010 & Section 244 of the East African Community Customs Management Act, 2004."
15,Imposter Detection
15,"The Kenya National Bureau of Statistics (KNBS) is a vital institution in Kenya, founded in 2006 with a mandate to collect, analyze, and disseminate statistical data. KNBS provides essential economic indicators like GDP, inflation rates, and unemployment rates, enabling informed policy decisions. Beyond economics, it supports county governments, conducts population censuses, and addresses regional challenges such as water and sanitation needs. KNBS ensures data-driven approaches to education and environmental conservation. With its commitment to reliable statistics, KNBS plays a central role in Kenya’s development journey."
15,"The Kenya National Bureau of Statistics (KNBS) in a tripartite collaboration with the Centre for Training and Integrated Research for ASAL Development (CETRAD) and the Centre for Development and Environment (CDE), University of Berne, is undertaking a project to produce a high resolution National Socio-Economic and Poverty Atlas for Kenya. The atlas is aimed at promoting evidence-based planning at both National and devolved levels.

This comprises of maps that are presented up to the sub-location level covering different themes including population demographics, education, water and sanitation, labour, information and communication technology, and welfare. This is an on-going project whose final product is expected soon. Provided below is a list of sample maps which readers can download to review and give feedback on the adequacy of the product."
15,"The Ministry of Education, State Department for Higher Education and Research is in the process of recruiting chairpersons and members of councils of public universities and constituent colleges.

find more information on the attached document"
15,"The Kenya Wildlife Service (KWS) has launched the Cruise-to-Park initiative, aimed at transforming brief cruise ship stopovers in Mombasa into immersive wildlife and conservation experiences, strengthening Kenya’s reputation as a premier destination that blends coastal and inland attractions.

The initiative was announced during the arrival of the Viking Sky cruise vessel at the Port of Mombasa."
15,"Government reviews 1,308 proposals to align laws with development goals"
15,"The Government has launched an ambitious audit of its legislative and policy agenda, marking a decisive step toward streamlining reforms and strengthening governance.

With 1,308 proposals under review, the audit reflects a renewed commitment by the government to ensure that the country’s legislative agenda is not only comprehensive but also responsive to citizens’ needs and aligned with Kenya’s long-term development goals."
15,"Kisumu County has intensified its fight against cancer with a renewed focus on early detection, expanded treatment capacity and strategic global partnerships aimed at reducing late diagnoses and preventable deaths.

The county on Friday unveiled the Chung Jeong-Eun–Nyong’o Cancer Centre, a flagship project under the Africa Smart Cities & Townships Alliance (ASCA), set to position the city as a regional hub for comprehensive cancer care."
15,Chief Registrar of Judiciary courtesy call at Treasury Building office.
15,"CS, Hon FCPA John Mbadi this afternoon hosted the Chief Registrar of the Judiciary, Hon. Winfridah Boyani Mokaya, who paid him a courtesy call at his Treasury Building office."
15,2019 FinAccess Household Survey Key Findings
15,"The Central Bank of Kenya in collaboration with the Kenya National Bureau of Statistics and Financial Sector Deepening (FSD) have launched the Financial Access (FinAccess) Household Survey 2019.

The 2019 Survey seeks to improve on this track record by providing information beyond the conventional measures of access and usage. It provides new information on the quality and impact dimensions, examining financial health and livelihoods, consumer protection, financial literacy in addition to probing more deeply on the frequency of usage. The survey also includes independent business and agriculture modules to better understand usage of financial products and services within these livelihoods, crucial for the development of an all-inclusive financial ecosystem for all Kenyans."
