score,text
24,"The Kenya Revenue Authority (KRA) has unearthed a syndicate involving exportation of hides and skins without payment of export duty. Unscrupulous traders behind the scandal export locally sourced hides and skins as transit cargo originating a neighbouring country.

A businessman who is allegedly involved in the illegal exportation of hides and skins to evade export duty was today arraigned before a Mombasa Court. The accused, Onywa Caleb Orwa was charged that: “on 11th September 2020, within the Republic of Kenya, being a representative of the exporter, jointly with others not before Court, unlawfully made an entry in a Customs document declaring that a consignment of 6,000 pieces of dried hides and skins in container No. TCNU 418782-6 was transit goods originating from South Sudan, a fact he knew to be untrue, thereby evading payment of Ksh1,732,210 being export duty due to the Commissioner of Customs and Border Control.”"
24,"Commissioner, Investigations and Enforcement"
24,"Commissioner, Investigation & Enforcement"
24,Police officer charged with possession of counterfeit Excise stamps
24,"PRESS RELEASE 29/05/2021

Did you find this content useful?"
24,Two plead guilty to tax crimes as four liquor traders are charged
24,"PRESS RELEASE 08/06/2021

Did you find this content useful?"
24,"PRESS RELEASE 14/07/2021

Did you find this content useful?"
24,Tax Evasion Scheme on Export of Raw Hides and Skins Unearthed at the Port of Mombasa
24,"The Kenya Revenue Authority (KRA) has tightened the noose against perpetrators of a tax evasion scheme on non-payment of export duties on locally sourced raw hides and skins, in contravention of Customs laws.

As part of measures to fight against the vice, KRA has seized 25 containers of hides and skins at the Port of Mombasa that would have led to the government loosing approximately Khs75 Million in export duty, should the culprits have managed to sneak the cargo out of the port for export."
24,KRA rolls out new generation of excise stamps to fight counterfeits
24,"Kenya Revenue Authority (KRA) has rolled out a new generation of excise stamps for excisable goods as part of its strategy to continuously review and improve the security features of excise stamps to deter counterfeiting. The excisable products covered include alcoholic beverages, tobacco and tobacco products, water, soft drinks and juices. KRA informed key stakeholders in the excise industry including all manufacturers, importers, distributors, wholesalers and retailers of excisable goods, of the rollout through a public notice published on 30th November 2021.

The introduction of the new excise stamps is in line with the provisions of the Excise Duty (Excisable Goods Management System) Regulations, 2017 that requires all excisable products manufactured in or imported to Kenya, with the exception of motor vehicles, be affixed with excise stamps."
24,PRIOR RECOMMENDATION FROM KENYA REVENUE AUTHORITY (KRA) NECESSARY BEFORE TAXES CAN BE ABANDONED
24,"In a ruling dated 16th September, 2022, the High Court has ruled that; the KRA ought not to be put in a position whereby it complies with ministerial directives which are illegal or unlawful.

In the case, London Distillers (K) Limited carried out a self-assessment excise tax of Kshs 529,278,680/-. However, instead of paying the self-assessed Excise Taxes, London Distillers wrote to the Cabinet Secretary National Treasury and Planning on 15/09/2021 seeking abandonment of the self-assessed taxes. The Cabinet Secretary National Treasury and Planning vide a letter dated 20/01/2022 granted London Distillers Eighty percent (80%) abandonment of the excise taxes with advise to KRA. On reviewing the communication on abandonment from the Cabinet Secretary National Treasury and Planning, the KRA noted that the same was issued contrary to the Section 37 of the Tax Procedures Act and thus could not be complied with. Section 37 of the Tax Procedures Act provides;"
24,KRA Commits to Enhance Efficiency at Ports of Entry
24,"The Kenya Revenue Authority (KRA) has enhanced vigilance across all ports of entry in a bid to enhance compliance with Customs regulations on restricted and prohibited items. The move comes after KRA observed an upward trend in entry of high-end mobile phones and non-declaration of prohibited and restricted goods such as guns, magazines, drones, pornographic material and narcotic drugs at various ports of entry.

Speaking during a media tour of the passenger clearance terminal at the Jomo Kenyatta International Airport (JKIA), the Cabinet Secretary for Tourism and Wildlife Dr Alfred Mutua said that his Ministry has collaborated with KRA to ensure the passenger clearance process is seamless. “We are going to collect taxes and no one is going to feel that they are being harassed,” he said."
24,"KRA Welcomes New Board Director, Mr Shimaka Necheza Leonard"
24,"The Kenya Revenue Authority (KRA) has today welcomed Mr Shimaka Necheza Leonard as a new member of the KRA Board of Directors, following his appointment by the Cabinet Secretary for the National Treasury and Economic Planning on 4th November 2025, via Special Gazette Notice No. 15947, and his swearing-in earlier today.

Speaking during the swearing-in ceremony, the KRA Board Chairman, Hon. Ndiritu Muriithi, noted that Mr. Shimaka joins KRA at a pivotal moment in Kenya’s governance and economic development landscape."
24,"PUBLIC NOTICES 12/03/2020

Address"
24,Validation of VAT Credits
24,"Kenya Revenue Authority reminds all registered taxpayers that it is a requirement under the law to make full and accurate disclosures of all taxable transactions. However, KRA has noted with concern, an emerging trend where VAT registered taxpayers are reducing their tax liability through false claims of VAT input in contravention of the VAT Act, 2013 and Tax procedures Act, thereby denying the government significant revenue.

Registered VAT taxpayers are notified that failure to submit a correct declaration or falsifying information is a criminal offence. These include;"
